order,tensor,producer_node,op_type,fp32_absmax,int8_absmax,fp32_all_zero,int8_all_zero,diverged_to_zero,scale,zero_point
155,/model.6/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9507324695587158,242.0,0,0,0,0.00391772948205471,0.0
156,/model.6/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9995732307434082,255.0,0,0,0,0.003921568859368563,0.0
157,/model.6/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9507324695587158,0.9480905532836914,0,0,0,0.00391772948205471,0.0
158,/model.6/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9995732307434082,1.0,0,0,0,0.003921568859368563,0.0
159,/model.6/m.0/cv1/act/Mul_output_0,/model.6/m.0/cv1/act/Mul,Mul,2.8141369819641113,2.7836191654205322,0,0,0,,
160,/model.6/m.0/cv2/act/Mul_output_0,/model.6/m.0/cv2/act/Mul,Mul,7.755358695983887,7.720343589782715,0,0,0,,
161,/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,2.8141369819641113,109.0,0,0,0,0.02823428437113762,10.0
162,/model.6/m.0/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,7.755358695983887,98.0,0,0,0,0.08102544397115707,3.0
163,/model.6/m.0/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,2.8141369819641113,2.795194149017334,0,0,0,0.02823428437113762,10.0
164,/model.6/m.0/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,7.755358695983887,7.697417259216309,0,0,0,0.08102544397115707,3.0
165,/model.6/m.0/m/m.0/cv1/conv/Conv_output_0,/model.6/m.0/m/m.0/cv1/conv/Conv,Conv,5.543435096740723,5.520411014556885,0,0,0,,
166,/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,5.543435096740723,194.0,0,0,0,0.07016759365797043,129.0
167,/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,5.543435096740723,5.543240070343018,0,0,0,0.07016759365797043,129.0
168,/model.6/m.0/m/m.0/cv1/act/Sigmoid_output_0,/model.6/m.0/m/m.0/cv1/act/Sigmoid,Sigmoid,0.9893217086791992,0.9896554350852966,0,0,0,,
169,/model.6/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9893217086791992,252.0,0,0,0,0.003920986782759428,0.0
170,/model.6/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9893217086791992,0.9880886673927307,0,0,0,0.003920986782759428,0.0
171,/model.6/m.0/m/m.0/cv1/act/Mul_output_0,/model.6/m.0/m/m.0/cv1/act/Mul,Mul,4.480443954467773,4.506567001342773,0,0,0,,
172,/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,4.480443954467773,134.0,0,0,0,0.03565848991274834,8.0
173,/model.6/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,4.480443954467773,4.492969512939453,0,0,0,0.03565848991274834,8.0
174,/model.6/m.0/m/m.0/cv2/conv/Conv_output_0,/model.6/m.0/m/m.0/cv2/conv/Conv,Conv,4.2769365310668945,4.40635347366333,0,0,0,,
175,/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,4.2769365310668945,207.0,0,0,0,0.06584373861551285,144.0
176,/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,4.2769365310668945,4.411530494689941,0,0,0,0.06584373861551285,144.0
177,/model.6/m.0/m/m.0/cv2/act/Sigmoid_output_0,/model.6/m.0/m/m.0/cv2/act/Sigmoid,Sigmoid,0.9711148142814636,0.9844520092010498,0,0,0,,
178,/model.6/m.0/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9711148142814636,251.0,0,0,0,0.003918900620192289,0.0
179,/model.6/m.0/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9711148142814636,0.9836440682411194,0,0,0,0.003918900620192289,0.0
180,/model.6/m.0/m/m.0/cv2/act/Mul_output_0,/model.6/m.0/m/m.0/cv2/act/Mul,Mul,3.4135823249816895,4.08030891418457,0,0,0,,
181,/model.6/m.0/m/m.0/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,3.4135823249816895,147.0,0,0,0,0.02966940589249134,9.0
182,/model.6/m.0/m/m.0/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,3.4135823249816895,4.0943779945373535,0,0,0,0.02966940589249134,9.0
183,/model.6/m.0/m/m.0/Add_output_0,/model.6/m.0/m/m.0/Add,Add,4.304549217224121,3.9249722957611084,0,0,0,,
184,/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear,QuantizeLinear,4.304549217224121,110.0,0,0,0,0.04104781895875931,14.0
185,/model.6/m.0/m/m.0/Add_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.0/Add_output_0_DequantizeLinear,DequantizeLinear,4.304549217224121,3.9405906200408936,0,0,0,0.04104781895875931,14.0
186,/model.6/m.0/m/m.1/cv1/conv/Conv_output_0,/model.6/m.0/m/m.1/cv1/conv/Conv,Conv,6.111514568328857,6.391338348388672,0,0,0,,
187,/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,6.111514568328857,184.0,0,0,0,0.07483455538749695,132.0
188,/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,6.111514568328857,6.360937118530273,0,0,0,0.07483455538749695,132.0
189,/model.6/m.0/m/m.1/cv1/act/Sigmoid_output_0,/model.6/m.0/m/m.1/cv1/act/Sigmoid,Sigmoid,0.9720413684844971,0.9799916744232178,0,0,0,,
190,/model.6/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9720413684844971,250.0,0,0,0,0.00392118189483881,0.0
191,/model.6/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9720413684844971,0.9802954792976379,0,0,0,0.00392118189483881,0.0
192,/model.6/m.0/m/m.1/cv1/act/Mul_output_0,/model.6/m.0/m/m.1/cv1/act/Mul,Mul,3.449455738067627,3.8147189617156982,0,0,0,,
193,/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,3.449455738067627,109.0,0,0,0,0.037261899560689926,7.0
194,/model.6/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,3.449455738067627,3.8007137775421143,0,0,0,0.037261899560689926,7.0
195,/model.6/m.0/m/m.1/cv2/conv/Conv_output_0,/model.6/m.0/m/m.1/cv2/conv/Conv,Conv,6.271906852722168,6.320573329925537,0,0,0,,
196,/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,6.271906852722168,187.0,0,0,0,0.11046367138624191,130.0
197,/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,6.271906852722168,6.29642915725708,0,0,0,0.11046367138624191,130.0
198,/model.6/m.0/m/m.1/cv2/act/Sigmoid_output_0,/model.6/m.0/m/m.1/cv2/act/Sigmoid,Sigmoid,0.9981149435043335,0.9981604814529419,0,0,0,,
199,/model.6/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9981149435043335,255.0,0,0,0,0.00392156420275569,0.0
200,/model.6/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9981149435043335,0.9999988675117493,0,0,0,0.00392156420275569,0.0
201,/model.6/m.0/m/m.1/cv2/act/Mul_output_0,/model.6/m.0/m/m.1/cv2/act/Mul,Mul,6.26008415222168,6.296422004699707,0,0,0,,
202,/model.6/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,6.26008415222168,119.0,0,0,0,0.05511848255991936,5.0
203,/model.6/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,6.26008415222168,6.283506870269775,0,0,0,0.05511848255991936,5.0
204,/model.6/m.0/m/m.1/Add_output_0,/model.6/m.0/m/m.1/Add,Add,7.487982749938965,7.561911106109619,0,0,0,,
205,/model.6/m.0/m/m.1/Add_output_0_QuantizeLinear_Output,/model.6/m.0/m/m.1/Add_output_0_QuantizeLinear,QuantizeLinear,7.487982749938965,118.0,0,0,0,0.07105620205402374,12.0
206,/model.6/m.0/m/m.1/Add_output_0_DequantizeLinear_Output,/model.6/m.0/m/m.1/Add_output_0_DequantizeLinear,DequantizeLinear,7.487982749938965,7.531957626342773,0,0,0,0.07105620205402374,12.0
207,/model.6/m.0/Concat_output_0,/model.6/m.0/Concat,Concat,7.755358695983887,7.697417259216309,0,0,0,,
208,/model.6/m.0/Concat_output_0_QuantizeLinear_Output,/model.6/m.0/Concat_output_0_QuantizeLinear,QuantizeLinear,7.755358695983887,103.0,0,0,0,0.08320939540863037,10.0
209,/model.6/m.0/Concat_output_0_DequantizeLinear_Output,/model.6/m.0/Concat_output_0_DequantizeLinear,DequantizeLinear,7.755358695983887,7.738473892211914,0,0,0,0.08320939540863037,10.0
210,/model.6/m.0/cv3/conv/Conv_output_0,/model.6/m.0/cv3/conv/Conv,Conv,5.667973518371582,5.906081199645996,0,0,0,,
211,/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output,/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,5.667973518371582,185.0,0,0,0,0.09107577800750732,120.0
212,/model.6/m.0/cv3/conv/Conv_output_0_DequantizeLinear_Output,/model.6/m.0/cv3/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,5.667973518371582,5.919925689697266,0,0,0,0.09107577800750732,120.0
213,/model.6/m.0/cv3/act/Sigmoid_output_0,/model.6/m.0/cv3/act/Sigmoid,Sigmoid,0.9965571165084839,0.9973217844963074,0,0,0,,
214,/model.6/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9965571165084839,254.0,0,0,0,0.003921551629900932,0.0
215,/model.6/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9965571165084839,0.9960741400718689,0,0,0,0.003921551629900932,0.0
216,/model.6/m.0/cv3/act/Mul_output_0,/model.6/m.0/cv3/act/Mul,Mul,5.648459434509277,5.8966851234436035,0,0,0,,
217,/model.6/m.0/cv3/act/Mul_output_0_QuantizeLinear_Output,/model.6/m.0/cv3/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.648459434509277,125.0,0,0,0,0.0494668185710907,6.0
218,/model.6/m.0/cv3/act/Mul_output_0_DequantizeLinear_Output,/model.6/m.0/cv3/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.648459434509277,5.886551380157471,0,0,0,0.0494668185710907,6.0
219,/model.6/Concat_output_0,/model.6/Concat,Concat,8.36776351928711,8.289268493652344,0,0,0,,
220,/model.6/Concat_output_0_QuantizeLinear_Output,/model.6/Concat_output_0_QuantizeLinear,QuantizeLinear,8.36776351928711,173.0,0,0,0,0.04963633790612221,6.0
221,/model.6/Concat_output_0_DequantizeLinear_Output,/model.6/Concat_output_0_DequantizeLinear,DequantizeLinear,8.36776351928711,8.289268493652344,0,0,0,0.04963633790612221,6.0
222,/model.6/cv2/conv/Conv_output_0,/model.6/cv2/conv/Conv,Conv,8.082611083984375,7.767516136169434,0,0,0,,
223,/model.6/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.6/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,8.082611083984375,226.0,0,0,0,0.08146554976701736,131.0
224,/model.6/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.6/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,8.082611083984375,7.739227294921875,0,0,0,0.08146554976701736,131.0
225,/model.6/cv2/act/Sigmoid_output_0,/model.6/cv2/act/Sigmoid,Sigmoid,0.9996912479400635,0.9995648264884949,0,0,0,,
226,/model.6/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.6/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9996912479400635,255.0,0,0,0,0.003921411465853453,0.0
227,/model.6/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.6/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9996912479400635,0.9999599456787109,0,0,0,0.003921411465853453,0.0
228,/model.6/cv2/act/Mul_output_0,/model.6/cv2/act/Mul,Mul,8.08011531829834,7.738917350769043,0,0,0,,
229,/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.6/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,8.08011531829834,197.0,0,0,0,0.0407981239259243,7.0
230,/model.6/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.6/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,8.08011531829834,7.751643657684326,0,0,0,0.0407981239259243,7.0
231,/model.7/conv/Conv_output_0,/model.7/conv/Conv,Conv,9.05134105682373,9.2755765914917,0,0,0,,
232,/model.7/conv/Conv_output_0_QuantizeLinear_Output,/model.7/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,9.05134105682373,196.0,0,0,0,0.09254104644060135,140.0
233,/model.7/conv/Conv_output_0_DequantizeLinear_Output,/model.7/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,9.05134105682373,9.254104614257812,0,0,0,0.09254104644060135,140.0
234,/model.7/act/Sigmoid_output_0,/model.7/act/Sigmoid,Sigmoid,0.9939436912536621,0.9944162368774414,0,0,0,,
235,/model.7/act/Sigmoid_output_0_QuantizeLinear_Output,/model.7/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9939436912536621,254.0,0,0,0,0.003921474330127239,0.0
236,/model.7/act/Sigmoid_output_0_DequantizeLinear_Output,/model.7/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9939436912536621,0.996054470539093,0,0,0,0.003921474330127239,0.0
237,/model.7/act/Mul_output_0,/model.7/act/Mul,Mul,5.069694995880127,5.16185188293457,0,0,0,,
238,/model.7/act/Mul_output_0_QuantizeLinear_Output,/model.7/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.069694995880127,128.0,0,0,0,0.04280180111527443,7.0
239,/model.7/act/Mul_output_0_DequantizeLinear_Output,/model.7/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.069694995880127,5.179018020629883,0,0,0,0.04280180111527443,7.0
240,/model.8/cv1/conv/Conv_output_0,/model.8/cv1/conv/Conv,Conv,10.088725090026855,10.322870254516602,0,0,0,,
241,/model.8/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.8/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,10.088725090026855,213.0,0,0,0,0.1117391288280487,121.0
242,/model.8/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.8/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,10.088725090026855,10.279999732971191,0,0,0,0.1117391288280487,121.0
243,/model.8/cv1/act/Sigmoid_output_0,/model.8/cv1/act/Sigmoid,Sigmoid,0.9999584555625916,0.9999656677246094,0,0,0,,
244,/model.8/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9999584555625916,255.0,0,0,0,0.003921567462384701,0.0
245,/model.8/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9999584555625916,0.9999997019767761,0,0,0,0.003921567462384701,0.0
246,/model.8/cv1/act/Mul_output_0,/model.8/cv1/act/Mul,Mul,10.088306427001953,10.279996871948242,0,0,0,,
247,/model.8/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.8/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,10.088306427001953,176.0,0,0,0,0.06001203879714012,5.0
248,/model.8/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.8/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,10.088306427001953,10.26205825805664,0,0,0,0.06001203879714012,5.0
249,/model.8/Split_output_0,/model.8/Split,Split,10.088306427001953,10.26205825805664,0,0,0,,
250,/model.8/Split_output_1,/model.8/Split,Split,8.943952560424805,9.06181812286377,0,0,0,,
251,/model.8/Split_output_0_QuantizeLinear_Output,/model.8/Split_output_0_QuantizeLinear,QuantizeLinear,10.088306427001953,176.0,0,0,0,0.06001203879714012,5.0
252,/model.8/Split_output_1_QuantizeLinear_Output,/model.8/Split_output_1_QuantizeLinear,QuantizeLinear,8.943952560424805,156.0,0,0,0,0.06001203879714012,5.0
253,/model.8/Split_output_0_DequantizeLinear_Output,/model.8/Split_output_0_DequantizeLinear,DequantizeLinear,10.088306427001953,10.26205825805664,0,0,0,0.06001203879714012,5.0
254,/model.8/Split_output_1_DequantizeLinear_Output,/model.8/Split_output_1_DequantizeLinear,DequantizeLinear,8.943952560424805,9.06181812286377,0,0,0,0.06001203879714012,5.0
255,/model.8/m.0/cv1/conv/Conv_output_0,/model.8/m.0/cv1/conv/Conv,Conv,4.413220405578613,4.250959396362305,0,0,0,,
256,/model.8/m.0/cv2/conv/Conv_output_0,/model.8/m.0/cv2/conv/Conv,Conv,8.608736038208008,8.876241683959961,0,0,0,,
257,/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,4.413220405578613,221.0,0,0,0,0.05442093312740326,145.0
258,/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,8.608736038208008,171.0,0,0,0,0.1362944096326828,106.0
259,/model.8/m.0/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,4.413220405578613,4.244832992553711,0,0,0,0.05442093312740326,145.0
260,/model.8/m.0/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,8.608736038208008,8.859136581420898,0,0,0,0.1362944096326828,106.0
261,/model.8/m.0/cv1/act/Sigmoid_output_0,/model.8/m.0/cv1/act/Sigmoid,Sigmoid,0.9820559024810791,0.9842647314071655,0,0,0,,
262,/model.8/m.0/cv2/act/Sigmoid_output_0,/model.8/m.0/cv2/act/Sigmoid,Sigmoid,0.9998174905776978,0.999858021736145,0,0,0,,
263,/model.8/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9820559024810791,252.0,0,0,0,0.003911745268851519,0.0
264,/model.8/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9998174905776978,255.0,0,0,0,0.003921568859368563,0.0
265,/model.8/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9820559024810791,0.9857597947120667,0,0,0,0.003911745268851519,0.0
266,/model.8/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9998174905776978,1.0,0,0,0,0.003921568859368563,0.0
267,/model.8/m.0/cv1/act/Mul_output_0,/model.8/m.0/cv1/act/Mul,Mul,3.930567741394043,4.077093601226807,0,0,0,,
268,/model.8/m.0/cv2/act/Mul_output_0,/model.8/m.0/cv2/act/Mul,Mul,8.607165336608887,8.859136581420898,0,0,0,,
269,/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,3.930567741394043,177.0,0,0,0,0.024511434137821198,11.0
270,/model.8/m.0/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,8.607165336608887,113.0,0,0,0,0.08073810487985611,3.0
271,/model.8/m.0/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,3.930567741394043,4.0688982009887695,0,0,0,0.024511434137821198,11.0
272,/model.8/m.0/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,8.607165336608887,8.88119125366211,0,0,0,0.08073810487985611,3.0
273,/model.8/m.0/m/m.0/cv1/conv/Conv_output_0,/model.8/m.0/m/m.0/cv1/conv/Conv,Conv,7.866833686828613,8.010029792785645,0,0,0,,
274,/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.866833686828613,200.0,0,0,0,0.08393795788288116,129.0
275,/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.866833686828613,7.9741058349609375,0,0,0,0.08393795788288116,129.0
276,/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0,/model.8/m.0/m/m.0/cv1/act/Sigmoid,Sigmoid,0.9972671270370483,0.9974256753921509,0,0,0,,
277,/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9972671270370483,254.0,0,0,0,0.003921471070498228,0.0
278,/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9972671270370483,0.9960536360740662,0,0,0,0.003921471070498228,0.0
279,/model.8/m.0/m/m.0/cv1/act/Mul_output_0,/model.8/m.0/m/m.0/cv1/act/Mul,Mul,5.883535861968994,5.936076641082764,0,0,0,,
280,/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.883535861968994,146.0,0,0,0,0.04266691580414772,7.0
281,/model.8/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.883535861968994,5.93070125579834,0,0,0,0.04266691580414772,7.0
